Id,Action
1,0.5589661796027351
2,0.9999942962077738
3,0.9999998092753906
4,0.9989449273264641
5,0.9999999604270879
6,0.9999999982395529
7,0.999992732210148
8,0.999999981054286
9,0.8612673405480337
10,0.9989201545877264
11,0.9999996724723894
12,0.9992220126742699
13,0.9833353749168147
14,0.8888214705047024
15,0.9996585203468197
16,0.9999463225637232
17,0.9906716227830045
18,0.9749297226122554
19,0.9999613682290304
20,0.9997138307806908
21,0.9999999955718883
22,0.9999912600311275
23,0.9935067673719432
24,0.9985898990621862
25,0.9841621563707409
26,0.998340740866108
27,0.9998626956252812
28,0.7478032579470488
29,0.9999532331716156
30,0.983837623967128
31,0.9998054542122037
32,0.9993990024498406
33,0.9995818270221387
34,0.9999826133642118
35,0.9995627899339296
36,0.9999497579644623
37,0.9994646721353435
38,0.9995359555108471
39,0.9881836043178245
40,0.954955792905064
41,0.9800369557684233
42,0.9999986121617496
43,0.999195916350713
44,0.999881835821365
45,0.9995457653397442
46,0.9946053251880655
47,0.999999999329193
48,0.9946684786416538
49,0.9999968789277134
50,0.9999900617191954
51,0.999962961359228
52,0.9999089275744074
53,0.999907264758086
54,0.9999337801325462
55,0.9958858546632983
56,0.7739936163185247
57,0.9996964629457332
58,0.9999999789581817
59,0.998219007715708
60,0.9988868640540347
61,0.9999999875920712
62,0.9995831678902167
63,0.9985753665502362
64,0.9999740142326561
65,0.9999945384726151
66,0.9999356604728993
67,0.9982929725323393
68,0.9999568903975812
69,0.9976547739717795
70,0.7178292948241586
71,0.9962185622956096
72,0.9999995323131579
73,0.9995000999377841
74,0.999929455224529
75,0.9993363368874637
76,0.9999973601369236
77,0.999951638124305
78,0.9994128842424
79,0.9973171968393392
80,0.9999999633366543
81,0.9999864885594234
82,0.9996481754203044
83,0.999630151876855
84,0.9999994737245267
85,0.9994478315514794
86,0.8195486500850551
87,0.9850252407808007
88,0.9999999443632799
89,0.9999244664901477
90,0.9977326504219262
91,0.9987894913976553
92,0.945495409287521
93,0.9999999996314191
94,0.9879126462246933
95,0.9999999394626865
96,0.9986985120836045
97,0.9595003085852775
98,0.9996497747604131
99,0.9999994731913717
100,0.9997069283885652
101,0.9996198719040118
102,0.967653240756147
103,0.9998810440156459
104,0.9135772419708236
105,0.9946732811619664
106,0.9999902351918633
107,0.9999999612192862
108,0.9975505160879312
109,0.9999298614873943
110,0.9890804966135315
111,0.9846755832001531
112,0.9742154843281324
113,0.9954037391843922
114,0.9999998686570414
115,0.9989446627297943
116,0.9996566977868653
117,0.999895344854944
118,0.9999964324812071
119,0.9999999998300673
120,0.9999756832049381
121,0.9998317429651304
122,0.9998696442445297
123,0.7148849850452907
124,0.9998557541424946
125,0.9999999308914577
126,0.9708639907153418
127,0.33520409499909093
128,0.9535267813986325
129,0.9564735613770488
130,0.9956790773880674
131,0.9999998920010883
132,0.999595017919879
133,0.9975069282869035
134,0.9559147614140326
135,0.9999999716831486
136,0.9972558795827932
137,0.9999854949480572
138,0.9992816725151418
139,0.9647742308397439
140,0.999999584646869
141,0.9999799898297551
142,0.9923779165453064
143,0.9999821250819478
144,0.9944379908096849
145,0.9999999999679294
146,0.7775098140194443
147,0.25503704875788835
148,0.9984844650297129
149,0.9999993007416779
150,0.9998642044179465
151,0.9998752494270995
152,0.9999258355545355
153,0.9996949222939226
154,0.9966353012638142
155,0.9911290787832717
156,0.9998071364572299
157,0.9995496194606419
158,0.9959677875352604
159,0.9999014398350146
160,0.9986947806443186
161,0.09764813817890745
162,0.9999991982546044
163,0.9998098108664388
164,0.9999996060266909
165,0.9935647675056477
166,0.9999999929505392
167,0.9977111305778615
168,0.9999998523639524
169,0.9963879566065218
170,0.9999951949154179
171,0.9943285600544021
172,0.9999194330147755
173,0.9999627197054122
174,0.9999999351203808
175,0.9999986119533641
176,0.9999999956263288
177,0.8896194699109318
178,0.9999999992139026
179,0.9999999896982773
180,0.25503704875788835
181,0.37000181677319643
182,0.9956790773880674
183,0.9980967593951668
184,0.9956016453698359
185,0.9998536843292446
186,0.9919926725379417
187,0.9999999632731558
188,0.9989747157827021
189,0.9930503684701572
190,0.9999396219059593
191,0.9999999999990679
192,0.9873047243112715
193,0.9999999999757359
194,0.999900745904621
195,0.9997478930345256
196,0.9999999998917599
197,0.9986874512203914
198,0.9995727858989899
199,0.9999032173976159
200,0.9411257999078293
201,0.9998286806126248
202,0.9946913448061796
203,0.9739209300886275
204,0.9991429375269812
205,0.9999745614648107
206,0.999951492157828
207,0.9998830646759442
208,0.9994845021711484
209,0.9770920043860574
210,0.9997610767569988
211,0.9987536655210367
212,0.9709852947326002
213,0.9999999061886945
214,0.9966044220867581
215,0.9999999029210217
216,0.9985182465196983
217,0.9982039966320219
218,0.9999990121751449
219,0.9999300304951084
220,0.9943647640822773
221,0.9098797089972175
222,0.9999998963964493
223,0.9997865043151155
224,0.9844693994013889
225,0.9999366664232933
226,0.9989943116029556
227,0.8546677217326994
228,0.9988855702163421
229,0.9999999927652823
230,0.9998203613375966
231,0.9994785866604126
232,0.9918118448237214
233,0.9996712090323049
234,0.9339001026550323
235,0.9997324421541871
236,0.4636445013227539
237,0.9997795348627682
238,0.9997895253579282
239,0.9975984131309102
240,0.9999887198404248
241,0.8509472506330564
242,0.2986519011870586
243,0.9952571016961429
244,0.9999999887473029
245,0.8600032100589612
246,0.9999761089140267
247,0.9984212451130053
248,0.9993081314837736
249,0.9999726910887445
250,0.9999846491270162
251,0.999978065075063
252,0.988036974861865
253,0.9997084343173804
254,0.9997473220437576
255,0.9999999378812227
256,0.9982271604245345
257,0.9998473085995907
258,0.8978313251517288
259,0.9976383938316604
260,0.9999999999974323
261,0.9999986517464058
262,0.9408729182218981
263,0.9999973065659824
264,0.9999990947804279
265,0.9999825410644958
266,0.9994845021711484
267,0.9993711855183206
268,0.9995370432247038
269,0.9999726910887445
270,0.9998619274026832
271,0.9997258989469852
272,0.9712866225754052
273,0.9987610502732321
274,0.9966511198622764
275,0.9999937769593316
276,0.9998355042218058
277,0.9999775811338605
278,0.9995996765004923
279,0.9979443632464855
280,0.996480151378966
281,0.999999999999611
282,0.9999926837390434
283,0.1256532671323205
284,0.9995652002924565
285,0.9994324384126071
286,0.9997344151514255
287,0.9999999733308218
288,0.9999973373810601
289,0.81945584957435
290,0.9999825410644958
291,0.7874379967473449
292,0.9959291527779917
293,0.9999877846766982
294,0.9964130380654622
295,0.9999999005332242
296,0.9915510578088612
297,0.011629809600752697
298,0.9999992079400247
299,0.9822449297519967
300,0.9999949030467196
301,0.9882922625092537
302,0.9998332342524893
303,0.8718428443642979
304,0.9041300369280227
305,0.9999995377078549
306,0.9993009871140633
307,0.9994478315514794
308,0.9999998890364926
309,0.9951380757753959
310,0.9973861476381408
311,0.9994454251707218
312,0.9903361579892035
313,0.9994796223308465
314,0.9988390104159302
315,0.9999999989076995
316,0.9999205686898549
317,0.9968555191024752
318,0.9988529829360705
319,0.9924532036164251
320,0.9999677353818618
321,0.9998120363607212
322,0.9841176683932079
323,0.9999999983847179
324,0.9999996897870985
325,0.9999461221313508
326,0.9914180929646914
327,0.9993041772134825
328,0.999977719186616
329,0.998722939200347
330,0.9999070801146448
331,0.9969657163983027
332,0.9977307377015372
333,0.9999692684853904
334,0.4981789906770807
335,0.9999999915437298
336,0.999688865338327
337,0.9997797284389709
338,0.9999997489019838
339,0.9986054288558359
340,0.9863974425103209
341,0.9997855058670554
342,0.9999225208507387
343,0.9680447474281167
344,0.9999998932631439
345,0.999999638472523
346,0.9997725045016482
347,0.9961311313433211
348,0.9840786473408965
349,0.99999916487555085
350,0.9999842066725555
351,0.8228781505241115
352,0.9999978744107203
353,0.9996096305761727
354,0.9952138354474991
355,0.9994865891447285
356,0.999990109479017
357,0.9988688243603704
358,0.9986283116945167
359,0.999645661242221
360,0.9911234529319695
361,0.9996728727407026
362,0.9999817547004926
363,0.9998564598672907
364,0.916908946972714
365,0.9993834929881069
366,0.9999697812015597
367,0.9999900952762327
368,0.9999973706960018
369,0.999999899268141
370,0.9982738833957682
371,0.9999798711660934
372,0.9994374806119253
373,0.5354567156620038
374,0.9743396496081791
375,0.9942431176570741
376,0.9999539579843049
377,0.010146560475978847
378,0.9994827880287087
379,0.9999999711431673
380,0.9982984509995776
381,0.8214273286558221
382,0.9946684786416538
383,0.9999966127155386
384,0.9989225667856989
385,0.9851123497697074
386,0.999945799626579
387,0.9975889107380889
388,0.999881292842823
389,0.999999459234203
390,0.9999806133047447
391,0.9999832160595311
392,0.9999814192372429
393,0.9976261602923423
394,0.9999616526245779
395,0.9937757790574085
396,0.9999855651647663
397,0.9999999999679294
398,0.9999652437632
399,0.9997930545189868
400,0.9921186162960268
401,0.9999999997650566
402,0.999947528599825
403,0.9995843243372663
404,0.9999995681713676
405,0.9999999823654006
406,0.9983820245687091
407,0.9848089647076516
408,0.9999873486994671
409,0.9999798711660934
410,0.9968279408620103
411,0.9999981636255969
412,0.9969997854113296
413,0.5348139078138735
414,0.9994653917681593
415,0.9999999887810106
416,0.9994562324874974
417,0.9781577988188586
418,0.9806703664759974
419,0.9901092260397604
420,0.9999998664329285
421,0.9995857320939334
422,0.9325592817630339
423,0.9894455367626729
424,0.9576959935536027
425,0.99990034914847
426,0.9999993626063451
427,0.9999999635800811
428,0.9999997374994686
429,0.9434595482062776
430,0.9999999937274773
431,0.9880415540909108
432,0.999967659155575
433,0.9998810440156459
434,0.9939419599642365
435,0.9999973665611105
436,0.9999990271263449
437,0.999032175331842
438,0.9847677473882556
439,0.9800920812770737
440,0.9994128842424
441,0.9999839834425598
442,0.999999999659311
443,0.9995222943490983
444,0.9969657163983027
445,0.8008663694408258
446,0.9998974283575633
447,0.9218174471945065
448,0.9999999961989905
449,0.999956833036342
450,0.9953635313533938
451,0.9966607951166213
452,0.9982325032861981
453,0.9999999283551761
454,0.923508327606939
455,0.9886533405954289
456,0.9999879790135507
457,0.9991444000119503
458,0.9982432681078542
459,0.9946496820027382
460,0.9959463677009869
461,0.7731902107309155
462,0.9999999999997495
463,0.9999997306299775
464,0.998219007715708
465,0.9999481591073338
466,0.9999081347511783
467,0.9946207220950246
468,0.9924332837700482
469,0.9999995842527937
470,0.9979955705226093
471,0.99886048202881506
472,0.9697934677407452
473,0.999999942327281
474,0.9999999286329735
475,0.9964607980389485
476,0.980133448676191
477,0.999994221772707
478,0.9995000344914121
479,0.999978751505988
480,0.9999998458716537
481,0.9996763433243663
482,0.99502900420447
483,0.9999955586124658
484,0.9999225208507387
485,0.9999850631786009
486,0.9991429375269812
487,0.9273466636255696
488,0.9999997078621458
489,0.9996653558698795
490,0.9991429375269812
491,0.9944354682443491
492,0.9984144640775441
493,0.9940133811606899
494,0.9999951824159277
495,0.9995371804248766
496,0.9999877835946018
497,0.9999979980351523
498,0.9999466990243241
499,0.9999762012435398
500,0.9999300411827978
501,0.9999999979219201
502,0.9875766550073863
503,0.9991586651732342
504,0.9989606345037255
505,0.9995266971521902
506,0.9998772522140587
507,0.9999999977851042
508,0.9994908693451875
509,0.9311935344703313
510,0.9983095847572931
511,0.9421385481469222
512,0.9938948113000148
513,0.9696082037477104
514,0.9631309870973971
515,0.9999992204994023
516,0.9999044793147349
517,0.9999710875382066
518,0.9999781617446359
519,0.9858391526718766
520,0.8109733854817092
521,0.9998460825035017
522,0.995691176347009
523,0.9999979217539111
524,0.9769443153585667
525,0.9984554324770941
526,0.6524219508757801
527,0.9997092716475527
528,0.9982155839495779
529,0.7476097652040362
530,0.9999999969168385
531,0.9935746016228514
532,0.9988390104159302
533,0.9907872050070629
534,0.7728805422019511
535,0.9988836260401055
536,0.9999998838709795
537,0.9998814941652197
538,0.9961891519434619
539,0.9984212451130053
540,0.9993324663664193
541,0.9959275217730196
542,0.9998355368310867
543,0.9936907390382083
544,0.9999734715576519
545,0.9974483732455456
546,0.9995547912734677
547,0.9894373875710964
548,0.9767016135664823
549,0.9735705210748686
550,0.9782560456448771
551,0.9999972936511958
552,0.9985765266294587
553,0.9999449895044449
554,0.9135037777943781
555,0.9979443632464855
556,0.9999998523639524
557,0.9992981117260593
558,0.9987872654805018
559,0.998423732747007
560,0.9993636579828652
561,0.9412088450637418
562,0.9995801300463021
563,0.999952329074955
564,0.9783608341451202
565,0.9999756908132592
566,0.9910096352734012
567,0.4201190378383401
568,0.7150729605315538
569,0.980644023765107
570,0.9702287004155645
571,0.02655750162121419
572,0.991932011580927
573,0.9959255376204299
574,0.388100985863037
575,0.9999999794048993
576,0.9997571090241488
577,0.9996945263765802
578,0.9999618371257051
579,0.9717712601552552
580,0.9713320181845548
581,0.9999642815948018
582,0.9999555687532875
583,0.9998186592736457
584,0.9990205564197491
585,0.999999870478829
586,0.9999915910538715
587,0.9997328318222602
588,0.988086260650541
589,0.9999999386662073
590,0.9979154953372223
591,0.9999389202959631
592,0.9897465726551489
593,0.09293554710901958
594,0.9999645794849866
595,0.9999999999960889
596,0.9999999999118936
597,0.9999999571678929
598,0.06722068062026909
599,0.9601152645007903
600,0.9994889491954403
601,0.9998259782238941
602,0.9844693994013889
603,0.9999999999994611
604,0.9998261423906986
605,0.9820395822708903
606,0.9999990700077697
607,0.9996546243576904
608,0.9998926533190547
609,0.9998189458105706
610,0.9976329569791387
611,0.999907264758086
612,0.9999916822587281
613,0.9999090935300954
614,0.7057813670705264
615,0.9999999634955494
616,0.9430591232244427
617,0.9946307239442942
618,0.9568213655875867
619,0.9999999912571572
620,0.9999688414234726
621,0.9986874512203914
622,0.9997921934995089
623,0.9972050788836688
624,0.9960357322634623
625,0.9820395822708903
626,0.9996983818402161
627,0.9928995662095591
628,0.9224492893645047
629,0.9995645222756664
630,0.9999903211075426
631,0.9999930169371657
632,0.9998040080290845
633,0.9997571090241488
634,0.9999999844363778
635,0.9848958766739587
636,0.9997047207818726
637,0.9999704103577286
638,0.9976787391411127
639,0.952438647457027
640,0.9999903020418336
641,0.9959243328488934
642,0.9700267707768011
643,0.9999113451933034
644,0.9999684081781643
645,0.9981603929430148
646,0.3063046863969187
647,0.9999998107011067
648,0.998362631035383
649,0.9999996768720656
650,0.8199267991767601
651,0.9978379987019547
652,0.999999999993699
653,0.9996633128283825
654,0.9462276848429978
655,0.9995697264115074
656,0.9999032173976159
657,0.9925125880122018
658,0.999930158185626
659,0.9999043065964819
660,0.9998577287745275
661,0.999986988007431
662,0.9998324068036797
663,0.9968074170912515
664,0.9999990454485034
665,0.997417353316642
666,0.9962861356917965
667,0.9960159193292166
668,0.9996477997822212
669,0.9999691454263268
670,0.7745227801039083
671,0.9180630930468402
672,0.9997508692581827
673,0.9861636764643361
674,0.9991337994377235
675,0.9972668255247071
676,0.9993048675673984
677,0.9961925049497238
678,0.9999501320656576
679,0.9990238453221756
680,0.9995439340069503
681,0.9793044811535919
682,0.035464290266440546
683,0.9999420069877712
684,0.9999999416570463
685,0.9997442505092698
686,0.9933253396298782
687,0.9989747157827021
688,0.9994252884194856
689,0.9999914825017624
690,0.9999598200796945
691,0.9999999395957909
692,0.9984079283767531
693,0.9468097975440202
694,0.9999999632731558
695,0.9999974077977081
696,0.9982188282601372
697,0.9999820012953476
698,0.9583045305305941
699,0.9998270920287575
700,0.999645661242221
701,0.9950355957638345
702,0.9999999949791623
703,0.9995135748180585
704,0.935787259098373
705,0.9985182465196983
706,0.023924625554323942
707,0.9999905703714139
708,0.9999996918041796
709,0.9996716839871984
710,0.9998876162166014
711,0.9997557882446227
712,0.9999428447106298
713,0.999999967587314
714,0.9999999228436711
715,0.9999599308555877
716,0.2634565271725372
717,0.9997793049562458
718,0.9946307239442942
719,0.9999715471936333
720,0.9968278781107023
721,0.9863730459857304
722,0.9998465436372126
723,0.9991498803794675
724,0.956966024465633
725,0.9999497579644623
726,0.9984773633771388
727,0.9999027337501785
728,0.9999999401871631
729,0.9995607285858464
730,0.9980765464870864
731,0.9892498068337843
732,0.9999999997954101
733,0.999999831342478
734,0.9999999999746869
735,0.863564032014515
736,0.995183867260745
737,0.9877345759957783
738,0.997562609489044
739,0.99576282810673
740,0.999999665851667
741,0.9998929615724609
742,0.9995068357780822
743,0.9993363368874637
744,0.999996196914442
745,0.9999714176358772
746,0.999817608699004
747,0.9998544632514473
748,0.9999914825017624
749,0.9999834752834932
750,0.9999999999616309
751,0.9999993191805948
752,0.9991553601659146
753,0.9994478315514794
754,0.9999938963023363
755,0.9993585036188228
756,0.8753150648833906
757,0.9999996033232391
758,0.9868529674003564
759,0.9978107476201532
760,0.9767990106383753
761,0.9971280898611936
762,0.9913254276015016
763,0.9999967745061457
764,0.9977833503818656
765,0.9948896100630962
766,0.9987256459482509
767,0.9995852892947196
768,0.9999453724851975
769,0.9996013728505925
770,0.9998672573197953
771,0.9999999995948639
772,0.9932092231289337
773,0.9999204381923448
774,0.99487798400398
775,0.9998842280548048
776,0.005334638022108344
777,0.998285443975542
778,0.9995163686186025
779,0.9859142957446857
780,0.7337597508086214
781,0.5354567156620038
782,0.9993116042886905
783,0.9999999999913343
784,0.3044465156642081
785,0.9088609361721971
786,0.99988814182410235
787,0.9997654407642748
788,0.906480615949734
789,0.9999604686527335
790,0.9977557231686731
791,0.9948961004000845
792,0.9999979132458636
793,0.9923618567686723
794,0.9942121180316418
795,0.9978624262203785
796,0.0889637057493775
797,0.9931304870034086
798,0.999999931947054
799,0.9886090172594152
800,0.9999904461425196
801,0.99999997126579
802,0.9832870948132553
803,0.9979534570620648
804,0.9979969443329656
805,0.9997713831425988
806,0.9999428447106298
